,prot__A,prot__C,prot__D,prot__E,prot__F,prot__G,prot__H,prot__I,prot__J,prot__K,prot__L,prot__M,prot__N,prot__O,day__Fri,day__Mon,day__Sat,day__Sun,day__Thu,day__Tue,day__Wed,compounds,inpufields,iterations,nunpending,hour,Class
2156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,40,231,20,0,11.533333,1
2157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,46,371,20,21,10.633333,1
2158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,41,372,20,86,14.716667,3
2159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,397,121,20,340,12.433333,1
2160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,397,32,20,0,21.216667,1
2161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,405,72,20,0,13.116667,1
2162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,400,75,20,0,13.05,1
2163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,410,295,20,27,9.0,1
2164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,407,30,20,50,10.55,1
2165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,408,68,20,3,12.766667,0
2166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,414,61,20,3,14.6,0
2167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,403,10,20,1,19.9,1
2168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,411,15,20,2,18.116667,1
2169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,402,184,20,0,16.116667,1
2170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,415,52,20,0,16.916667,1
2171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,421,10,20,0,16.933333,1
2172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,426,1863,20,0,11.05,2
2173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,425,75,20,0,13.083333,0
2174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,430,125,20,0,14.35,1
2175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,428,57,20,0,14.283333,1
2176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,425,129,20,2,12.916667,1
2177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,418,130,20,3,17.2,1
2178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,419,58,20,0,13.533333,1
2179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,425,29,20,0,21.083333,1
2180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,423,27,20,0,21.1,1
2181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,423,29,20,0,21.116667,1
2182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,430,27,20,0,21.066667,1
2183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,431,26,20,0,21.083333,1
2184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,435,23,20,0,21.066667,1
2185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,431,25,20,0,0.116667,0
2186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,439,360,20,0,16.5,0
2187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,424,72,20,0,13.083333,0
2188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,444,29,20,0,21.1,1
2189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,441,29,20,0,21.083333,1
2190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50,207,20,0,15.483333,1
2191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36,236,20,0,11.45,1
2192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,43,278,20,0,17.116667,1
2193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,47,701,100,0,15.433333,1
2194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49,704,100,0,15.283333,1
2195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45,705,150,0,15.45,0
2196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,41,707,150,0,15.3,0
2197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,48,707,200,0,17.766667,0
2198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44,709,200,0,15.316667,0
2199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45,708,20,0,14.233333,1
2200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,434,72,20,0,13.1,0
2201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,434,71,20,0,13.116667,0
2202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,442,31,20,0,21.1,1
2203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,447,29,20,0,21.116667,0
2204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,438,30,20,0,21.25,1
2205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,50,790,20,200,11.983333,1
2206,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4515,55,20,0,16.616667,0
2207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,446,31,20,0,21.066667,1
2208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,447,73,20,0,13.083333,0
2209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,445,75,20,0,13.083333,0
2210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,455,239,20,0,14.75,0
2211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,456,243,20,0,14.7,0
2212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,459,24,20,0,21.066667,1
2213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,462,245,20,0,13.966667,0
2214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,448,243,20,0,13.95,0
2215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,457,242,20,0,13.966667,0
2216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,459,493,20,9,11.966667,0
2217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,453,75,20,0,13.116667,0
2218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,461,28,20,0,21.066667,1
2219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,38,80,20,0,13.366667,1
2220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,466,24,20,0,21.083333,1
2221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,455,366,20,0,2.0,1
2222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,457,28,20,0,22.333333,1
2223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,469,75,20,0,13.066667,0
2224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,467,109,20,1,19.316667,1
2225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,466,145,20,0,6.15,1
2226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,466,159,20,27,15.65,1
2227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,458,163,20,1,16.816667,1
2228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,472,240,20,1,17.533333,1
2229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,471,241,20,0,17.616667,1
2230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,461,262,20,0,19.633333,1
2231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,471,26,20,0,21.066667,1
2232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,457,73,20,0,13.066667,0
2233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,328,20,0,15.6,1
2234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,475,25,20,0,21.066667,1
2235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,477,78,20,0,13.066667,0
2236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,475,73,20,0,13.066667,0
2237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,471,26,20,0,21.05,1
2238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,472,32,20,0,21.066667,1
2239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,470,73,20,0,13.1,0
2240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,474,126,20,4,14.366667,1
2241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,470,56,20,0,14.283333,1
2242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,483,123,20,0,12.933333,1
2243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,484,132,20,0,17.266667,0
2244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,485,26,20,0,21.066667,1
2245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,484,32,20,0,21.066667,1
2246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,485,29,20,0,21.066667,1
2247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,484,25,20,0,21.066667,1
2248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,53,174,20,0,17.466667,1
2249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,41,180,20,0,17.466667,1
2250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,48,253,20,0,12.25,1
2251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,44,412,20,1,17.516667,1
2252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,44,530,20,0,11.966667,1
2253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,45,61,20,0,10.75,1
2254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,489,78,20,0,13.066667,0
2255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,475,989,20,0,11.166667,0
2256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,480,1417,20,0,14.516667,0
2257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,484,139,20,0,9.716667,1
2258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,478,385,20,0,14.983333,0
2259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,484,714,20,2,14.216667,2
2260,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,480,143,20,0,13.583333,1
2261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,481,37,10,0,12.833333,1
2262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,490,35,20,0,12.833333,1
2263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,482,73,20,0,13.083333,0
2264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,485,69,20,0,8.566667,0
2265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4952,18,20,0,10.133333,0
2266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,501,77,20,0,13.083333,0
2267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,498,75,20,0,13.583333,1
2268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,489,75,20,0,13.066667,0
2269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,489,76,20,0,13.083333,0
2270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,507,149,20,38,13.916667,1
2271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,501,72,20,0,13.083333,0
2272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,43,99,20,0,10.3,1
2273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,45,104,20,0,9.933333,1
2274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49,108,20,0,10.75,1
2275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,43,112,20,0,10.066667,1
2276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45,111,20,0,16.183333,1
2277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50,125,20,0,17.25,1
2278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,53,141,20,0,16.35,1
2279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,51,156,20,0,16.133333,1
2280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,44,173,20,0,16.6,1
2281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,49,174,20,0,16.716667,1
2282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56,27,20,0,20.183333,1
2283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,44,10,20,0,11.45,1
2284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,511,69,20,0,13.083333,0
2285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,517,77,20,0,13.083333,0
2286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,517,70,20,0,13.083333,0
2287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,522,69,20,0,13.083333,0
2288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,519,76,20,0,13.083333,0
2289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,47,107,20,0,14.65,1
2290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48,113,20,0,13.383333,1
2291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,51,176,20,0,13.133333,1
2292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,52,176,20,0,14.916667,1
2293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,55,327,20,5605,13.6,1
2294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48,67,20,0,12.816667,1
2295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,531,69,20,0,13.083333,0
2296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,535,69,20,0,13.083333,0
2297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,529,221,20,131,22.216667,0
2298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,529,256,20,0,18.316667,1
2299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,532,115,20,0,11.966667,1
2300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,529,118,20,0,10.65,1
2301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,534,149,20,22,11.5,1
2302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,531,196,20,2,13.9,1
2303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,533,263,20,0,12.533333,1
2304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,533,326,20,0,14.8,0
2305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,535,324,20,6,10.166667,0
2306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,532,71,20,0,15.7,1
2307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,531,75,20,0,13.083333,1
2308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,543,71,20,0,13.066667,0
2309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,555,73,20,0,13.083333,0
2310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,552,70,20,0,13.083333,0
2311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,55,222,50,0,15.383333,1
2312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,63,256,50,0,15.116667,1
2313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,62,325,50,0,15.433333,0
2314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,60,385,50,20,15.15,1
2315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63,530,20,0,16.316667,1
2316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,57,525,20,4,16.316667,1
2317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,53,534,20,5,16.15,1
2318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,53,528,50,0,13.866667,1
2319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,55,532,50,0,13.883333,1
2320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,533,50,0,15.583333,0
2321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,57,531,50,22,13.883333,1
2322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,52,531,50,27,13.883333,1
2323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,61,534,50,55,13.883333,1
2324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,560,163,40,96,15.216667,0
2325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,558,123,10,0,10.3,1
2326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,561,72,20,0,13.083333,0
2327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,562,72,20,0,13.1,0
2328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,566,70,20,0,13.1,0
2329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,569,72,20,0,13.1,0
2330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,569,78,20,0,13.1,0
2331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,55,154,20,0,3.0,1
2332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,577,75,20,0,13.116667,0
2333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,570,77,20,0,13.1,0
2334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,572,75,20,0,13.1,0
2335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,583,76,20,0,13.1,0
2336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,571,76,20,0,0.116667,0
2337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,62,15,20,0,17.35,1
2338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56,18,20,0,17.2,1
2339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,64,28,20,0,16.8,1
2340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,63,10,20,0,19.15,1
2341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,57,73,20,0,16.466667,1
2342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,577,78,20,0,13.1,0
2343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,578,70,20,0,13.083333,0
2344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,578,234,20,49,14.683333,0
2345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,590,544,20,11,16.233333,0
2346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,64,29,20,0,21.2,1
2347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,599,148,20,3,17.55,1
2348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,602,164,20,0,19.566667,1
2349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,592,167,20,0,20.65,1
2350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,599,29,20,0,13.033333,1
2351,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,597,54,20,0,15.05,1
2352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,595,71,20,0,13.1,0
2353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,600,76,20,0,13.1,0
2354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,603,70,20,0,13.233333,0
2355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,595,74,20,0,13.1,0
2356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,66,118,20,0,13.516667,1
2357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,67,12,20,0,18.133333,1
2358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,63,11,20,0,18.116667,1
2359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63,180,20,0,16.483333,1
2360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,57,279,20,0,9.333333,1
2361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,57,37,20,0,12.7,1
2362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,54,46,20,0,17.566667,1
2363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61,65,20,0,17.083333,1
2364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61,68,20,0,17.766667,1
2365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,54,10,20,0,12.633333,1
2366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56,91,20,0,14.083333,1
2367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6197,16,20,0,9.466667,0
2368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,616,70,20,0,13.1,0
2369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,67,132,20,0,15.45,1
2370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71,178,20,0,15.15,1
2371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,71,66,20,0,12.033333,1
2372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,661,71,20,0,13.1,0
2373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,663,168,20,157,16.766667,2
2374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,670,69,20,0,13.083333,0
2375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,673,76,20,0,13.1,0
2376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,682,75,20,0,13.1,0
2377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,65,108,20,0,15.05,1
2378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,73,147,20,0,10.283333,1
2379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,64,241,20,0,12.866667,1
2380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,72,242,20,0,14.583333,1
2381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,683,76,20,0,13.1,0
2382,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,695,74,20,0,13.116667,0
2383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,69,257,20,0,10.383333,1
2384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,66,256,20,0,10.95,1
2385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,67,259,20,0,10.633333,1
2386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,65,270,20,0,10.0,1
2387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74,322,20,0,11.7,1
